life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,gdp,population,thinness_10-19_years,thinness_5-9_years,income_composition_of_resources
88.0,73.0,2,11.86,1077.712092,97.0,362,61.1,2,98.0,8.23,98.0,0.1,28482.6948,44397319.0,0.6,0.5,0.8440000000000001
81.0,77.0,2,11.92,405.4475981,96.0,22,6.5,2,96.0,8.12,96.0,0.1,2651.71745,43653155.0,0.6,0.5,0.8370000000000001
81.0,79.0,2,11.96,1077.712092,97.0,26,59.9,2,97.0,8.5,97.0,0.1,24918.64584,42921895.0,0.6,0.5,0.833
79.4,83.0,2,12.09,1077.712092,81.0,256,59.3,2,99.0,7.99,98.0,0.1,21495.7741,42187645.0,0.6,0.5,0.83
79.5,83.0,2,12.26,228.35430240000002,82.0,67,58.8,2,98.0,7.25,98.0,0.1,1719.5354100000002,41431558.0,0.6,0.5,0.828
79.4,84.0,2,9.86,1077.712092,83.0,0,58.2,2,95.0,7.24,96.0,0.1,15323.6114,485412.0,0.6,0.5,0.825
79.1,86.0,2,11.12,1077.712092,77.0,152,57.6,2,95.0,7.21,95.0,0.1,14676.768999999998,4567864.0,0.6,0.5,0.82
74.9,138.0,3,,0.0,99.0,831,23.4,3,99.0,,98.0,0.1,3844.8912299999997,2966.0,15.1,15.0,0.764
74.7,141.0,3,2.37,42.7308283,99.0,831,22.7,3,99.0,3.5,98.0,0.1,382.54994,2771.0,15.2,15.0,0.76
74.6,142.0,3,2.56,41.62053588,99.0,831,21.9,3,99.0,3.68,98.0,0.1,361.289374,2585.0,15.2,15.1,0.757
74.5,143.0,3,2.8,20.76877311,99.0,51,21.2,4,99.0,3.21,98.0,0.1,335.521375,2425.0,15.3,15.2,0.752
74.5,141.0,3,3.03,20.83302367,99.0,60,2.5,4,99.0,3.28,98.0,0.1,322.992615,2271.0,15.3,15.3,0.746
74.5,138.0,3,2.31,191.72675890000002,99.0,79,19.8,4,99.0,3.43,98.0,0.1,2819.511161,2119.0,15.3,15.3,0.7390000000000001
71.8,183.0,4,2.05,13.39092189,97.0,21,19.2,4,97.0,3.37,97.0,0.1,216.681584,19968.0,15.3,15.4,0.735
72.3,172.0,4,2.1,17.81424344,98.0,33,18.5,4,98.0,3.44,98.0,0.1,254.489192,19817.0,15.4,15.4,0.731
73.7,146.0,4,2.29,127.6377505,98.0,44,17.9,5,98.0,3.76,98.0,0.1,1644.816372,19668.0,15.4,15.5,0.725
73.8,145.0,4,1.96,120.2471713,98.0,0,17.2,5,98.0,4.6,98.0,0.1,1448.7611,1952.0,15.4,15.5,0.718
74.2,138.0,4,1.97,97.76637062,99.0,3,16.6,5,99.0,4.6,98.0,0.1,1259.87591,19373.0,15.4,15.5,0.7120000000000001
69.1,197.0,6,1.56,15.35342268,62.0,35,16.1,10,97.0,4.28,97.0,0.1,174.6692,19228.0,15.4,15.5,0.705
73.9,146.0,5,1.69,72.4280894,55.0,65,15.6,5,98.0,3.95,98.0,0.1,989.4547732000001,1983.0,15.4,15.5,0.6970000000000001
73.7,149.0,5,1.62,59.63595674,,139,15.1,5,98.0,3.89,98.0,0.1,873.1472436,18939.0,15.4,15.6,0.6990000000000001
72.7,16.0,5,1.68,53.61278637,,309,14.6,6,98.0,3.81,98.0,0.1,837.699787,18797.0,15.4,15.6,0.6859999999999999
71.5,175.0,5,1.45,60.4909815,,831,14.1,6,99.0,3.77,98.0,0.1,875.4121779999999,18655.0,15.3,15.5,0.677
64.1,225.0,58,,0.0,93.0,831,65.6,85,93.0,,93.0,0.3,2513.884661,3864783.0,17.1,,0.488
63.8,229.0,59,0.01,253.6086508,94.0,676,65.6,86,94.0,8.43,94.0,0.3,2176.8982899999996,37737913.0,17.1,,0.485
63.5,232.0,60,0.01,227.8353208,93.0,831,65.6,88,93.0,8.42,93.0,0.3,1955.66799,36849918.0,17.1,,0.478
63.2,235.0,61,0.01,220.522192,92.0,831,65.6,89,92.0,8.2,92.0,0.3,1892.894352,3599192.0,17.1,,0.46799999999999997
62.7,241.0,61,2.12,196.68921530000003,93.0,831,65.6,91,93.0,8.3,93.0,0.3,1666.857757,35167314.0,17.1,,0.46299999999999997
62.5,243.0,62,1.77,172.00978840000002,75.0,680,65.6,92,9.0,7.97,9.0,0.3,1476.47887,34385963.0,17.1,,0.461
62.0,248.0,63,1.99,17.053692899999998,72.0,68,65.6,94,81.0,8.4,81.0,0.3,1226.884381,3365619.0,17.1,,0.456
61.8,251.0,64,2.01,128.6362711,78.0,129,65.6,95,85.0,8.17,86.0,0.3,1291.528826,32955496.0,17.1,,0.444
61.4,254.0,65,2.01,86.13166944,78.0,327,65.6,97,84.0,4.72,84.0,0.3,1115.6952,32282526.0,17.1,,0.44
61.0,26.0,66,1.9,60.3368571,55.0,228,65.6,99,77.0,3.93,78.0,0.2,893.8793645,316764.0,17.1,,0.43
67.0,261.0,66,1.55,37.59039592,55.0,831,65.6,101,78.0,3.18,78.0,0.2,679.7539949,3911914.0,17.1,,0.423
59.7,278.0,68,1.59,37.04479956,,831,65.6,102,74.0,3.39,74.0,0.2,565.5694589999999,3186341.0,17.1,,0.415
59.6,278.0,69,1.74,35.35264737,,831,65.6,104,69.0,3.18,69.0,0.2,477.73847800000004,29435944.0,17.1,,0.409
59.4,277.0,70,1.59,30.62287548,,831,65.6,106,6.0,3.1,6.0,0.2,412.1517561,28679565.0,17.1,,0.40299999999999997
58.9,283.0,71,1.81,28.88069657,,831,65.6,108,66.0,3.1,66.0,0.2,377.52544539999997,279455.0,17.1,,0.39899999999999997
58.6,284.0,71,1.76,30.86000992,,831,65.6,109,62.0,3.23,62.0,0.1,361.35843,2725535.0,17.1,,0.39399999999999996
71.6,176.0,0,,0.0,89.0,0,58.3,0,89.0,,89.0,0.4,8818.982565999999,55328.0,3.5,3.5,0.723
71.4,178.0,0,6.32,1077.712092,85.0,0,57.7,0,85.0,5.69,85.0,0.4,9564.46383,547928.0,3.5,3.5,0.722
71.2,179.0,0,6.02,1077.712092,86.0,0,57.0,0,86.0,5.96,86.0,0.4,9484.56898,54254.0,3.5,3.5,0.7190000000000001
71.3,178.0,0,5.73,1077.712092,84.0,0,56.3,0,84.0,6.9,84.0,0.9,9272.413453000001,53777.0,3.5,3.4,0.708
76.0,187.0,0,5.64,989.1263558,86.0,0,55.5,0,86.0,5.93,86.0,0.1,8318.976920000001,531589.0,3.5,3.4,0.7040000000000001
73.0,19.0,0,5.26,99.08095375,86.0,0,54.8,0,96.0,5.81,96.0,0.5,833.31332,52613.0,3.5,3.4,0.7
70.0,196.0,0,5.13,885.0739766,87.0,0,54.1,0,85.0,6.14,87.0,0.6,7443.85178,52619.0,3.5,3.4,0.696
69.8,196.0,0,4.94,815.4355995,84.0,0,53.3,0,85.0,5.92,85.0,1.2,6858.163157999999,515148.0,3.5,3.4,0.691
69.5,22.0,0,4.72,685.0299083,84.0,0,52.6,0,84.0,5.92,84.0,0.8,5761.39536,5975.0,3.5,3.4,0.684
69.3,199.0,0,4.52,72.800168,84.0,0,51.8,0,84.0,6.22,84.0,0.6,527.92,5437.0,3.5,3.4,0.6779999999999999
68.9,25.0,0,4.47,418.9206608,83.0,0,51.1,0,84.0,6.78,83.0,0.6,3595.8855,498946.0,3.5,3.4,0.672
68.3,214.0,0,4.55,4.23257668,,0,5.4,0,84.0,6.88,85.0,0.9,36.48773,49363.0,3.5,3.5,0.0
68.0,223.0,0,4.53,32.3662077,,0,49.7,0,74.0,6.62,75.0,1.0,263.1399,488332.0,3.5,3.5,0.0
67.9,221.0,0,4.41,250.71123730000002,,0,49.0,0,74.0,7.14,73.0,1.6,2232.513244,48344.0,3.5,3.5,0.0
67.7,219.0,0,4.23,191.2135044,,0,48.3,0,65.0,8.38,68.0,1.8,1598.77512,47774.0,3.6,3.5,0.0
67.4,224.0,0,4.29,268.1837972,,0,47.6,0,7.0,9.65,71.0,0.4,1888.61829,47239.0,3.6,3.6,0.0
58.9,373.0,2,,0.0,55.0,0,32.3,3,84.0,,9.0,4.2,3136.92511,131911.0,4.0,4.1,0.541
58.4,382.0,2,0.01,574.3895102000001,98.0,0,31.8,3,98.0,9.25,98.0,4.2,3464.35169,129597.0,4.3,4.3,0.541
57.6,393.0,2,0.01,708.9556647999999,98.0,0,31.2,3,98.0,9.66,98.0,4.2,3598.7597200000005,1271456.0,4.5,4.6,0.539
56.5,412.0,2,0.01,720.2333928999999,95.0,0,3.7,3,92.0,8.76,95.0,4.2,3851.5154700000003,1248158.0,4.8,4.9,0.534
55.0,436.0,2,5.2,735.7090977999999,91.0,0,3.2,3,85.0,8.61,91.0,4.2,3934.27325,1225258.0,5.1,5.2,0.526
53.6,436.0,2,4.93,56.93670561,89.0,313,29.7,4,89.0,8.47,89.0,4.2,369.239336,122843.0,5.4,5.6,0.523
52.6,46.0,3,4.9,47.6164523,88.0,26,29.3,4,89.0,8.46,88.0,4.2,332.517125,118675.0,5.8,5.9,0.519
51.4,436.0,3,4.87,413.0063027,55.0,1,28.9,4,89.0,8.19,88.0,4.2,2842.4384219999997,1158897.0,6.1,6.3,0.514
50.0,51.0,3,5.55,43.3664999,92.0,0,28.5,4,88.0,7.5,87.0,4.2,347.48798,1138434.0,6.5,6.7,0.508
47.8,436.0,3,5.53,437.0802438,93.0,0,28.2,4,88.0,6.81,87.0,4.2,2937.3672300000003,112514.0,6.9,7.1,0.502
46.0,63.0,3,5.08,372.1651473,95.0,0,27.8,4,88.0,6.8,86.0,4.2,2873.862141,115873.0,7.3,7.5,0.495
45.6,69.0,3,5.78,37.43857664,93.0,0,27.4,4,88.0,5.88,86.0,4.2,2529.633557,19553.0,7.7,7.9,0.49200000000000005
45.9,6.0,3,5.65,2.8191244739999997,55.0,350,27.1,4,87.0,5.71,85.0,4.2,22.99449,187392.0,8.2,8.4,0.493
46.4,436.0,3,5.52,131.0421269,88.0,37,26.7,4,87.0,5.16,85.0,4.2,1324.996228,1893.0,8.6,8.8,0.502
47.1,436.0,3,6.72,143.6197316,86.0,49,26.3,4,87.0,5.11,84.0,4.2,1437.634951,172927.0,9.0,9.2,0.506
48.4,436.0,3,7.19,25.21683318,83.0,10,25.9,4,87.0,5.26,84.0,4.2,1637.4567,161468.0,9.4,9.6,0.516
82.4,53.0,0,,0.0,67.0,22,59.5,0,98.0,,98.0,0.1,5585.258470000001,9799186.0,1.5,1.4,0.909
82.3,54.0,0,7.3,1077.712092,67.0,26,59.0,0,98.0,11.93,98.0,0.1,5918.19898,969611.0,1.5,1.3,0.9059999999999999
81.9,57.0,0,7.3,1077.712092,67.0,51,58.5,0,98.0,11.97,98.0,0.1,6283.245220000001,96379.0,1.4,1.3,0.904
81.7,57.0,0,7.4,1077.712092,55.0,30,58.1,0,98.0,11.8,98.0,0.1,57134.777,9519374.0,1.4,1.3,0.903
81.7,58.0,0,7.4,1077.712092,55.0,26,57.7,0,98.0,11.7,98.0,0.1,59593.287110000005,9449213.0,1.4,1.3,0.9009999999999999
81.5,58.0,0,7.2,778.2477467,,6,57.3,0,98.0,9.47,98.0,0.1,5276.25591,9378126.0,1.3,1.3,0.895
81.4,62.0,0,7.3,682.1070607999999,,3,56.9,0,98.0,9.94,98.0,0.1,4627.592000000001,9298515.0,1.3,1.3,0.898
81.1,62.0,0,6.9,1077.712092,,25,56.5,0,98.0,9.23,98.0,0.1,55746.842379999995,9219637.0,1.3,1.3,0.897
89.0,63.0,0,6.9,1077.712092,,1,56.1,0,98.0,8.92,98.0,0.1,53324.37937,914892.0,1.3,1.3,0.895
88.0,64.0,0,6.5,1077.712092,,19,55.7,0,98.0,8.95,98.0,0.1,46256.4716,9855.0,1.3,1.3,0.892
85.0,66.0,0,6.5,599.0392403,,13,55.3,0,98.0,9.6,98.0,0.1,4385.35315,929572.0,1.3,1.3,0.89
83.0,7.0,0,6.6,1077.712092,,5,54.9,0,99.0,9.9,98.0,0.1,42442.2245,8993531.0,1.3,1.3,0.888
82.0,69.0,0,6.9,1077.712092,,3,54.4,0,99.0,9.31,98.0,0.1,36961.42537,8958229.0,1.3,1.3,0.882
79.9,71.0,0,6.9,1077.712092,,9,53.9,0,99.0,9.23,98.0,0.1,29571.7446,8924958.0,1.3,1.3,0.88
79.8,73.0,0,6.6,1077.712092,,5,53.4,0,99.0,8.86,98.0,0.1,26969.24457,889596.0,1.3,1.3,0.877
79.6,73.0,0,6.2,1077.712092,,59,52.8,0,99.0,8.18,98.0,0.1,29283.55,887219.0,1.4,1.3,0.873
83.4,49.0,0,,0.0,,35,57.4,0,97.0,,97.0,0.1,8989.8424,8282396.0,0.4,0.5,0.938
83.2,51.0,0,9.61,1077.712092,,23,57.0,0,96.0,11.66,96.0,0.1,85814.58857,8188649.0,0.4,0.5,0.9359999999999999
83.0,52.0,0,9.73,1077.712092,,175,56.6,0,96.0,11.71,96.0,0.1,84658.88768,889346.0,0.4,0.5,0.934
82.7,54.0,0,9.86,1077.712092,,61,56.2,0,96.0,11.59,96.0,0.1,83164.38795,7996861.0,0.5,0.5,0.932
82.6,55.0,0,9.99,1077.712092,,621,55.8,0,96.0,11.21,96.0,0.1,87998.44468,7912398.0,0.5,0.5,0.932
82.3,57.0,0,10.01,1077.712092,,77,55.4,0,96.0,11.7,95.0,0.1,74276.71842,782499.0,0.5,0.5,0.92
82.1,6.0,0,10.15,1077.712092,,831,55.0,0,96.0,11.0,95.0,0.1,69672.47099999999,7743831.0,0.5,0.5,0.9159999999999999
82.0,6.0,0,10.29,1077.712092,,831,54.6,0,96.0,3.1,95.0,0.1,72119.5687,7647675.0,0.5,0.5,0.914
81.7,63.0,0,10.44,1077.712092,,831,54.1,0,94.0,3.1,94.0,0.1,63223.46777999999,7551117.0,0.5,0.5,0.9109999999999999
81.5,65.0,0,10.24,1077.712092,,0,53.7,0,94.0,3.1,94.0,0.1,57348.927879999996,7483934.0,0.6,0.5,0.904
81.1,66.0,0,10.15,1077.712092,,60,53.2,0,94.0,3.1,94.0,0.1,54797.54663,7437115.0,0.6,0.5,0.899
81.0,69.0,0,10.55,1077.712092,,39,52.8,0,95.0,3.1,93.0,0.1,53255.976310000005,7389625.0,0.6,0.5,0.895
85.0,72.0,0,10.82,842.2768087000002,,574,52.3,0,95.0,3.1,93.0,0.1,4796.56497,73391.0,0.6,0.5,0.889
84.0,74.0,0,10.85,1077.712092,,0,51.8,0,95.0,3.1,93.0,0.1,41336.721919999996,7284753.0,0.6,0.5,0.89
82.0,75.0,0,11.12,1077.712092,,700,51.3,0,95.0,3.1,93.0,0.1,38538.64447,7229854.0,0.7,0.5,0.888
79.7,78.0,0,11.26,1077.712092,,0,5.8,0,95.0,9.91,93.0,0.1,37813.234260000005,718425.0,0.7,0.5,0.879
64.5,293.0,6,,0.0,55.0,45,57.1,8,5.0,,41.0,0.1,,18734987.0,6.3,6.1,0.5529999999999999
64.4,294.0,7,0.01,0.0,55.0,594,56.2,8,52.0,3.25,43.0,0.1,,19239.0,6.3,6.1,0.575
63.6,37.0,7,0.01,0.0,71.0,740,55.2,9,5.0,3.25,41.0,0.1,,1989141.0,6.3,6.1,0.635
62.8,32.0,7,0.01,0.0,55.0,13,54.2,9,47.0,3.25,45.0,0.1,,24271.0,6.3,6.1,0.645
71.7,163.0,7,0.76,0.0,66.0,13,53.2,8,6.0,3.23,72.0,0.1,,2863993.0,6.3,6.1,0.6459999999999999
73.7,127.0,7,0.78,0.0,84.0,26,52.3,9,83.0,3.28,8.0,0.1,,2118834.0,6.4,6.1,0.65
73.8,124.0,7,0.81,0.0,84.0,22,51.3,9,83.0,3.55,8.0,0.1,,2824893.0,6.4,6.2,0.648
73.8,122.0,8,0.8,0.0,83.0,19,5.4,9,83.0,3.4,79.0,0.1,,2325443.0,6.4,6.2,0.6509999999999999
73.8,121.0,8,0.83,17.98136184,83.0,403,49.4,9,83.0,3.72,8.0,0.1,258.3529,1963286.0,6.4,6.2,0.644
73.7,123.0,8,0.97,122.6523334,83.0,517,48.5,10,83.0,3.78,8.0,0.1,1762.24617,18914977.0,6.4,6.3,0.636
73.5,127.0,9,0.92,116.2585943,83.0,375,47.6,10,83.0,4.11,8.0,0.1,1577.457182,18294611.0,6.5,6.3,0.624
73.2,131.0,9,0.93,10.21129783,82.0,189,46.8,10,84.0,4.48,81.0,0.1,148.852738,1786638.0,6.5,6.3,0.61
73.0,134.0,9,1.29,94.75639211,81.0,801,46.0,11,85.0,5.12,83.0,0.1,1253.3914300000001,17415266.0,6.6,6.4,0.599
72.8,135.0,9,1.25,91.70356833,55.0,538,45.3,11,86.0,4.94,84.0,0.1,1263.13455,178791.0,6.6,6.5,0.596
72.7,135.0,10,1.29,93.50075111,55.0,290,44.6,11,83.0,4.92,82.0,0.1,1258.421953,16766899.0,6.7,6.5,0.589
72.6,136.0,10,1.41,81.72747120000001,79.0,146,43.9,12,86.0,4.92,84.0,0.1,1177.629268,1641848.0,6.8,6.6,0.588
69.7,161.0,10,,0.0,96.0,3,4.7,11,96.0,,96.0,0.2,918.6771543,8548651.0,3.6,3.7,0.625
69.6,162.0,10,0.01,7.829008596,97.0,0,39.9,11,94.0,6.88,97.0,0.2,114.45918999999999,8362745.0,3.6,3.7,0.622
69.3,163.0,10,0.01,1.0419164,96.0,1,39.0,11,97.0,6.75,96.0,0.2,14.214412,817789.0,3.6,3.7,0.617
68.8,164.0,10,0.01,71.50892145,94.0,16,38.2,12,96.0,6.39,94.0,0.2,954.725253,799562.0,3.6,3.7,0.613
68.1,166.0,10,0.32,51.9919227,96.0,1,37.4,12,97.0,5.98,96.0,0.2,834.5412953,7815949.0,3.7,3.7,0.608
67.3,171.0,10,0.32,43.34099958,93.0,0,36.6,12,95.0,6.4,93.0,0.2,738.3475227000001,764163.0,3.7,3.8,0.603
66.7,174.0,10,0.3,35.71613793,93.0,0,35.9,12,93.0,5.93,93.0,0.2,666.3458569000001,7472819.0,3.7,3.8,0.601
66.4,178.0,10,0.32,4.1533629119999995,86.0,0,35.3,12,87.0,5.58,86.0,0.3,76.914128,739728.0,3.8,3.8,0.5920000000000001
66.1,181.0,10,0.35,2.272404904,84.0,2,34.7,12,85.0,5.35,86.0,0.3,52.359559999999995,7152385.0,3.8,3.8,0.586
65.9,183.0,10,0.38,2.6262349030000003,88.0,3,34.1,12,76.0,5.7,83.0,0.3,44.2872665,7557.0,3.8,3.9,0.579
65.5,194.0,10,0.37,19.83672308,81.0,0,33.5,12,79.0,5.89,84.0,0.3,337.359236,6854176.0,3.8,3.9,0.5720000000000001
65.9,177.0,11,0.38,2.093721752,81.0,4,33.0,13,82.0,5.7,86.0,0.3,39.281834,6712841.0,3.9,3.9,0.563
65.2,182.0,11,0.36,13.25723997,58.0,831,32.5,14,82.0,4.46,85.0,0.3,236.314438,6576877.0,4.0,4.0,0.5529999999999999
64.3,193.0,12,0.6,10.68147485,55.0,831,32.1,15,84.0,4.48,85.0,0.3,189.38785190000002,6447688.0,4.0,4.0,0.5429999999999999
64.0,194.0,13,0.86,1.142003812,,38,31.6,16,84.0,4.59,85.0,0.3,17.815972100000003,6327125.0,4.1,4.1,0.535
63.7,198.0,14,0.37,8.943006492,,192,31.3,17,86.0,4.64,83.0,0.3,138.436633,621625.0,4.2,4.1,0.529
74.9,148.0,8,,0.0,99.0,154,33.6,9,99.0,,98.0,0.1,5814.863134,686576.0,7.7,7.7,0.738
74.6,152.0,8,6.41,789.0772949,99.0,0,32.4,10,99.0,4.12,98.0,0.1,5941.8471,68416772.0,7.8,7.8,0.737
74.5,153.0,9,6.5,788.6873403,99.0,831,31.3,10,99.0,4.0,98.0,0.1,6171.262444,6814365.0,7.9,7.9,0.733
74.3,154.0,9,6.56,801.0504655,98.0,831,3.1,11,99.0,4.17,98.0,0.1,5859.9156219999995,67843979.0,8.0,8.1,0.7290000000000001
74.1,155.0,10,6.07,748.4451054,98.0,831,29.0,11,99.0,4.12,98.0,0.2,5491.159981,675313.0,8.1,8.2,0.72
73.9,158.0,10,5.95,71.6850913,98.0,831,27.9,12,99.0,3.81,98.0,0.2,575.3217599999999,672888.0,8.2,8.3,0.711
73.7,16.0,11,5.88,547.2101411,98.0,831,26.8,12,99.0,4.11,98.0,0.3,4212.5492,66881867.0,8.3,8.5,0.706
73.5,162.0,11,5.92,609.9511632,98.0,831,25.7,13,99.0,3.92,98.0,0.3,4378.68746,6654576.0,8.5,8.6,0.7
73.3,165.0,12,6.2,520.7639087,96.0,831,24.6,14,98.0,3.56,98.0,0.4,3972.26475,66195615.0,8.6,8.8,0.687
73.0,168.0,13,6.18,433.92109180000006,96.0,831,23.6,15,98.0,3.49,98.0,0.5,3368.9525759999997,65824164.0,8.7,8.9,0.6859999999999999
72.5,177.0,13,6.26,321.1953005,96.0,831,22.6,15,98.0,3.55,98.0,0.5,2893.651356,6542547.0,8.9,9.1,0.682
71.6,189.0,14,6.17,301.3597791,96.0,831,21.7,16,98.0,3.51,98.0,0.5,2659.83918,652231.0,9.0,9.2,0.674
71.7,189.0,15,6.14,282.8364612,96.0,831,2.9,18,98.0,3.58,98.0,0.6,2358.9362899999996,64554952.0,9.1,9.3,0.6659999999999999
71.4,192.0,16,5.93,27.63810304,95.0,831,2.2,19,97.0,3.7,96.0,0.7,296.54617,6473164.0,9.2,9.5,0.657
71.2,194.0,17,5.92,176.0625201,95.0,831,19.4,20,97.0,3.32,96.0,0.8,1893.145377,63543322.0,9.3,9.6,0.649
71.1,194.0,18,5.88,0.27564826,95.0,831,18.7,21,97.0,3.4,97.0,0.8,27.564826,6295821.0,9.4,9.7,0.64
75.7,12.0,0,,0.0,92.0,1,6.3,0,92.0,,91.0,0.1,,,2.1,2.1,0.746
75.5,12.0,0,1.13,0.0,97.0,116,59.7,0,96.0,6.48,95.0,0.1,,,2.2,2.2,0.743
75.3,14.0,0,1.03,0.0,97.0,4,59.1,0,98.0,6.7,98.0,0.1,,,2.2,2.2,0.741
75.1,15.0,0,1.23,0.0,98.0,7,58.5,0,97.0,6.76,95.0,0.1,,,2.2,2.2,0.7390000000000001
74.9,17.0,0,1.16,0.0,96.0,701,57.9,0,97.0,6.61,96.0,0.1,,,2.2,2.3,0.735
74.7,18.0,0,1.47,0.0,55.0,217,57.4,0,95.0,6.83,95.0,0.1,,,2.3,2.3,0.732
74.4,111.0,0,1.77,0.0,95.0,5,56.9,0,96.0,6.74,96.0,0.1,,,2.3,2.4,0.73
74.2,111.0,0,1.72,0.0,97.0,27,56.4,0,96.0,6.85,95.0,0.1,,,2.4,2.4,0.7140000000000001
73.5,12.0,0,1.75,0.0,96.0,1,55.9,0,96.0,6.9,95.0,0.1,,,2.4,2.5,0.7090000000000001
73.7,122.0,0,1.74,0.0,89.0,3,55.4,0,92.0,7.61,93.0,0.1,,,2.5,2.5,0.703
73.6,12.0,0,1.75,0.0,55.0,5,54.9,0,98.0,7.95,97.0,0.1,,,2.5,2.6,0.0
73.5,12.0,0,2.07,0.0,,9,54.5,0,95.0,8.64,94.0,0.1,,,2.6,2.6,0.0
73.2,126.0,0,2.4,0.0,,18,54.1,0,96.0,9.17,96.0,0.1,,,2.7,2.7,0.0
72.8,128.0,0,2.53,0.0,,19,53.6,0,97.0,9.1,96.0,0.1,,,2.7,2.7,0.0
73.1,126.0,0,3.27,0.0,,27,53.2,0,91.0,8.18,91.0,0.1,,,2.8,2.8,0.0
72.6,125.0,0,2.86,0.0,,36,52.7,0,96.0,8.52,95.0,0.1,,,2.8,2.8,0.0
68.3,152.0,2,,0.0,76.0,43,17.4,2,75.0,,76.0,0.1,1161.76935,124977.0,1.9,11.1,0.603
68.0,155.0,2,0.01,28.14578503,77.0,47,17.0,2,76.0,3.1,77.0,0.1,1153.5157800000002,1212814.0,1.9,11.1,0.612
67.7,158.0,2,0.01,3.3798748439999997,82.0,4,16.6,2,82.0,3.1,82.0,0.1,117.765674,1184366.0,11.1,11.2,0.62
67.4,159.0,2,0.01,30.17998548,83.0,16,16.2,2,83.0,3.1,83.0,0.1,1117.7772400000001,115676.0,11.2,11.3,0.618
67.2,161.0,2,0.5,2.726570602,67.0,763,15.8,3,66.0,3.1,67.0,0.1,114.56178999999999,1131523.0,11.3,11.4,0.607
66.9,163.0,2,0.1,38.58376645,72.0,50,15.5,3,72.0,3.1,72.0,0.1,849.8626972000001,119591.0,11.5,11.5,0.599
66.6,165.0,2,0.09,36.199487,72.0,10,15.1,3,78.0,3.1,72.0,0.1,757.3114436000001,19221.0,11.6,11.6,0.599
66.2,168.0,2,0.06,36.69198927,79.0,0,14.7,3,79.0,3.1,79.0,0.1,643.71911,17811.0,11.7,11.7,0.5660000000000001
65.8,173.0,2,0.05,11.75766897,,0,14.2,3,7.0,3.1,7.0,0.1,524.8959363,164973.0,11.8,11.8,0.541
64.9,186.0,2,0.04,28.12560496,,90,13.9,3,62.0,3.1,63.0,0.1,441.53225999999995,148621.0,11.9,11.9,0.511
63.7,26.0,3,0.36,7.127144699,,203,13.5,3,55.0,3.1,55.0,0.1,478.331859,126484.0,12.0,11.9,0.49200000000000005
62.3,229.0,3,0.38,8.415788935,,41,13.2,3,57.0,3.1,57.0,0.1,467.5438297,996698.0,12.0,12.0,0.484
61.0,25.0,3,0.44,46.3913277,,94,12.9,4,55.0,3.1,55.0,0.1,471.4565823,96852.0,12.1,12.1,0.485
62.0,261.0,3,0.48,5.649123424,,0,12.6,4,38.0,3.89,54.0,0.1,48.615520000000004,923825.0,12.1,12.1,0.475
59.4,269.0,3,0.5,6.556583477999999,,0,12.3,4,99.0,3.75,98.0,0.1,56.42498689999999,892531.0,12.1,12.2,0.47
58.7,276.0,3,0.5,49.06967155,,0,11.9,4,99.0,3.26,98.0,0.1,422.28632999999996,87167.0,12.2,12.2,0.0
59.9,287.0,13,,0.0,88.0,20,24.3,20,88.0,,88.0,1.0,551.138346,741682.0,6.5,6.2,0.484
59.7,285.0,13,0.01,4.877350139,87.0,577,23.7,20,85.0,5.25,87.0,1.0,62.131848899999994,7228915.0,6.6,6.4,0.475
59.4,287.0,14,0.01,48.73047089,84.0,564,23.1,20,84.0,5.12,84.0,1.5,579.43485,742948.0,6.8,6.6,0.47
58.9,294.0,14,0.01,41.60027954,84.0,238,22.6,21,84.0,5.11,84.0,1.7,563.6894247,6859482.0,7.0,6.8,0.46399999999999997
58.3,34.0,14,1.44,39.08258546,85.0,187,22.0,21,85.0,5.21,85.0,2.6,562.3393592,6679282.0,7.1,7.0,0.457
57.4,323.0,14,1.21,41.96145465,83.0,120,21.4,21,83.0,5.37,83.0,3.8,487.9238913,652952.0,7.3,7.2,0.449
56.7,336.0,14,1.24,77.09551224,78.0,425,2.9,22,78.0,6.64,78.0,4.2,499.64687130000004,633472.0,7.5,7.4,0.442
56.2,344.0,14,1.33,69.35924758,55.0,187,2.4,22,8.0,5.73,81.0,4.2,513.3919139999999,6161796.0,7.7,7.6,0.441
55.9,344.0,14,1.37,0.6756829390000001,,8,19.8,22,72.0,5.55,82.0,4.2,42.764743,5997385.0,7.9,7.8,0.44299999999999995
55.7,345.0,15,1.37,6.226048785,,26,19.3,22,85.0,5.56,84.0,4.2,377.33628999999996,5837792.0,8.1,8.0,0.436
55.0,357.0,15,1.14,36.62174288,,38,18.9,22,8.0,5.17,82.0,4.2,372.1721837,5683268.0,8.4,8.3,0.435
54.9,355.0,15,1.01,3.989928468,,61,18.4,22,71.0,5.6,71.0,4.2,349.9937253,5534598.0,8.6,8.5,0.43200000000000005
54.7,355.0,15,1.02,2.995959823,,295,17.9,22,72.0,5.0,72.0,4.2,31.437144,539141.0,8.8,8.7,0.428
54.7,351.0,15,1.0,1.995182912,,363,17.5,22,58.0,4.7,59.0,4.2,28.832123,5251472.0,9.0,8.9,0.428
